,observation_date,PCEPILFE_20000801,PCEPILFE_20000828,PCEPILFE_20000929,PCEPILFE_20001030,PCEPILFE_20001130,PCEPILFE_20001222,PCEPILFE_20010201,PCEPILFE_20010301,PCEPILFE_20010330,PCEPILFE_20010430,PCEPILFE_20010529,PCEPILFE_20010702,PCEPILFE_20010731,PCEPILFE_20010830,PCEPILFE_20011001,PCEPILFE_20011101,PCEPILFE_20011203,PCEPILFE_20011221,PCEPILFE_20020131,PCEPILFE_20020301,PCEPILFE_20020329,PCEPILFE_20020429,PCEPILFE_20020528,PCEPILFE_20020628,PCEPILFE_20020802,PCEPILFE_20020830,PCEPILFE_20020930,PCEPILFE_20021101,PCEPILFE_20021127,PCEPILFE_20021223,PCEPILFE_20030131,PCEPILFE_20030303,PCEPILFE_20030328,PCEPILFE_20030428,PCEPILFE_20030530,PCEPILFE_20030627,PCEPILFE_20030801,PCEPILFE_20030829,PCEPILFE_20030929,PCEPILFE_20031031,PCEPILFE_20031126,PCEPILFE_20031223,PCEPILFE_20040105,PCEPILFE_20040202,PCEPILFE_20040301,PCEPILFE_20040326,PCEPILFE_20040430,PCEPILFE_20040528,PCEPILFE_20040628,PCEPILFE_20040803,PCEPILFE_20040830,PCEPILFE_20040930,PCEPILFE_20041101,PCEPILFE_20041201,PCEPILFE_20041223,PCEPILFE_20050131,PCEPILFE_20050228,PCEPILFE_20050331,PCEPILFE_20050429,PCEPILFE_20050527,PCEPILFE_20050630,PCEPILFE_20050802,PCEPILFE_20050901,PCEPILFE_20050930,PCEPILFE_20051031,PCEPILFE_20051201,PCEPILFE_20051222,PCEPILFE_20060130,PCEPILFE_20060301,PCEPILFE_20060331,PCEPILFE_20060501,PCEPILFE_20060526,PCEPILFE_20060630,PCEPILFE_20060801,PCEPILFE_20060831,PCEPILFE_20060929,PCEPILFE_20061030,PCEPILFE_20061130,PCEPILFE_20061222,PCEPILFE_20070201,PCEPILFE_20070301,PCEPILFE_20070330,PCEPILFE_20070430,PCEPILFE_20070601,PCEPILFE_20070629,PCEPILFE_20070731,PCEPILFE_20070831,PCEPILFE_20070928,PCEPILFE_20071101,PCEPILFE_20071130,PCEPILFE_20071221,PCEPILFE_20080131,PCEPILFE_20080229,PCEPILFE_20080328,PCEPILFE_20080501,PCEPILFE_20080530,PCEPILFE_20080627,PCEPILFE_20080804,PCEPILFE_20080829,PCEPILFE_20080929,PCEPILFE_20081031,PCEPILFE_20081126,PCEPILFE_20081224,PCEPILFE_20090202,PCEPILFE_20090302,PCEPILFE_20090327,PCEPILFE_20090430,PCEPILFE_20090601,PCEPILFE_20090626,PCEPILFE_20090804,PCEPILFE_20090805,PCEPILFE_20090828,PCEPILFE_20091001,PCEPILFE_20091030,PCEPILFE_20091125,PCEPILFE_20091223,PCEPILFE_20100201,PCEPILFE_20100301,PCEPILFE_20100329,PCEPILFE_20100503,PCEPILFE_20100528,PCEPILFE_20100628,PCEPILFE_20100803,PCEPILFE_20100830,PCEPILFE_20101001,PCEPILFE_20101101,PCEPILFE_20101124,PCEPILFE_20101223,PCEPILFE_20110131,PCEPILFE_20110228,PCEPILFE_20110328,PCEPILFE_20110429,PCEPILFE_20110527,PCEPILFE_20110627,PCEPILFE_20110802,PCEPILFE_20110829,PCEPILFE_20110930,PCEPILFE_20111028,PCEPILFE_20111123,PCEPILFE_20111223,PCEPILFE_20120130,PCEPILFE_20120301,PCEPILFE_20120330,PCEPILFE_20120430,PCEPILFE_20120601,PCEPILFE_20120629,PCEPILFE_20120731,PCEPILFE_20120830,PCEPILFE_20120928,PCEPILFE_20121029,PCEPILFE_20121130,PCEPILFE_20121221,PCEPILFE_20130131,PCEPILFE_20130301,PCEPILFE_20130329,PCEPILFE_20130429,PCEPILFE_20130531,PCEPILFE_20130627,PCEPILFE_20130802,PCEPILFE_20130830,PCEPILFE_20130927,PCEPILFE_20131108,PCEPILFE_20131206,PCEPILFE_20131223,PCEPILFE_20140131,PCEPILFE_20140303,PCEPILFE_20140328,PCEPILFE_20140501,PCEPILFE_20140530,PCEPILFE_20140626,PCEPILFE_20140801,PCEPILFE_20140829,PCEPILFE_20140929,PCEPILFE_20141031,PCEPILFE_20141126,PCEPILFE_20141223,PCEPILFE_20150202,PCEPILFE_20150302,PCEPILFE_20150330,PCEPILFE_20150430,PCEPILFE_20150601,PCEPILFE_20150625,PCEPILFE_20150803,PCEPILFE_20150828,PCEPILFE_20150928,PCEPILFE_20151030,PCEPILFE_20151125,PCEPILFE_20151223,PCEPILFE_20160201,PCEPILFE_20160226,PCEPILFE_20160328,PCEPILFE_20160429,PCEPILFE_20160531,PCEPILFE_20160629,PCEPILFE_20160802,PCEPILFE_20160829,PCEPILFE_20160930,PCEPILFE_20161031,PCEPILFE_20161130,PCEPILFE_20161222,PCEPILFE_20170130,PCEPILFE_20170301,PCEPILFE_20170331,PCEPILFE_20170501,PCEPILFE_20170530,PCEPILFE_20170630,PCEPILFE_20170801,PCEPILFE_20170831,PCEPILFE_20170929,PCEPILFE_20171030,PCEPILFE_20171130,PCEPILFE_20171222,PCEPILFE_20180129,PCEPILFE_20180301,PCEPILFE_20180329,PCEPILFE_20180430,PCEPILFE_20180531,PCEPILFE_20180629,PCEPILFE_20180731,PCEPILFE_20180830,PCEPILFE_20180928,PCEPILFE_20181029,PCEPILFE_20181129,PCEPILFE_20181221,PCEPILFE_20190301,PCEPILFE_20190329,PCEPILFE_20190429,PCEPILFE_20190531,PCEPILFE_20190628,PCEPILFE_20190730,PCEPILFE_20190830,PCEPILFE_20190927,PCEPILFE_20191031,PCEPILFE_20191127,PCEPILFE_20191220,PCEPILFE_20200131,PCEPILFE_20200228,PCEPILFE_20200327,PCEPILFE_20200430,PCEPILFE_20200529,PCEPILFE_20200626,PCEPILFE_20200731,PCEPILFE_20200828,PCEPILFE_20201001,PCEPILFE_20201030,PCEPILFE_20201125,PCEPILFE_20201223
457,1997-02-01,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,101.32,,95.16,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,95.155,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.434,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,86.476,80.718,80.718,80.718,80.718,80.718,80.718,80.718,80.718,80.718,80.718,80.718,80.718,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,80.72,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921,76.921
458,1997-03-01,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,,95.35,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,95.348,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.649,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,86.69,80.908,80.908,80.908,80.908,80.908,80.908,80.908,80.908,80.908,80.908,80.908,80.908,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,80.91,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105,77.105
459,1997-04-01,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,,95.5,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,95.495,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.815,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,86.856,81.061,81.061,81.061,81.061,81.061,81.061,81.061,81.061,81.061,81.061,81.061,81.061,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,81.063,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255,77.255
460,1997-05-01,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,101.87,,95.56,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,95.555,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.887,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,86.929,81.126,81.126,81.126,81.126,81.126,81.126,81.126,81.126,81.126,81.126,81.126,81.126,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,81.128,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312,77.312
461,1997-06-01,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,101.99,,95.68,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,95.682,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.017,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,87.058,81.243,81.243,81.243,81.243,81.243,81.243,81.243,81.243,81.243,81.243,81.243,81.243,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,81.245,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426,77.426
462,1997-07-01,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,102.12,,95.74,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,95.741,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.081,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,87.123,81.295,81.295,81.295,81.295,81.295,81.295,81.295,81.295,81.295,81.295,81.295,81.295,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,81.297,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478,77.478
463,1997-08-01,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,,95.7,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,95.703,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.06,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,87.101,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.264,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,81.266,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448,77.448
464,1997-09-01,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,95.89,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.242,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,87.284,81.419,81.419,81.419,81.419,81.419,81.419,81.419,81.419,81.419,81.419,81.419,81.419,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,81.421,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608,77.608
465,1997-10-01,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,102.4,,96.0,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,95.997,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.39,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,87.431,81.542,81.542,81.542,81.542,81.542,81.542,81.542,81.542,81.542,81.542,81.542,81.542,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,81.543,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726,77.726
466,1997-11-01,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,,96.05,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,96.053,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.446,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,87.488,81.575,81.575,81.575,81.575,81.575,81.575,81.575,81.575,81.575,81.575,81.575,81.575,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,81.576,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75
467,1997-12-01,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,102.54,,96.17,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,96.168,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.519,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,87.56,81.625,81.625,81.625,81.625,81.625,81.625,81.625,81.625,81.625,81.625,81.625,81.625,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,81.627,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794,77.794
