observation_date,JCXFE_19990729,JCXFE_19990826,JCXFE_19990930,JCXFE_19991030,JCXFE_19991124,JCXFE_19991222,JCXFE_20000128,JCXFE_20000225,JCXFE_20000330,JCXFE_20000403,JCXFE_20000427,JCXFE_20000525,JCXFE_20000629,JCXFE_20000728,JCXFE_20000825,JCXFE_20000928,JCXFE_20001027,JCXFE_20001129,JCXFE_20001221,JCXFE_20010131,JCXFE_20010228,JCXFE_20010427,JCXFE_20010525,JCXFE_20010727,JCXFE_20010829,JCXFE_20010928,JCXFE_20011031,JCXFE_20011130,JCXFE_20011221,JCXFE_20020130,JCXFE_20020228,JCXFE_20020328,JCXFE_20020426,JCXFE_20020524,JCXFE_20020627,JCXFE_20020731,JCXFE_20020829,JCXFE_20020927,JCXFE_20021031,JCXFE_20021126,JCXFE_20021220,JCXFE_20030130,JCXFE_20030228,JCXFE_20030327,JCXFE_20030425,JCXFE_20030529,JCXFE_20030731,JCXFE_20030828,JCXFE_20030926,JCXFE_20031030,JCXFE_20031125,JCXFE_20031211,JCXFE_20031223,JCXFE_20040130,JCXFE_20040227,JCXFE_20040325,JCXFE_20040429,JCXFE_20040527,JCXFE_20040625,JCXFE_20040730,JCXFE_20040827,JCXFE_20040929,JCXFE_20041029,JCXFE_20041130,JCXFE_20041222,JCXFE_20050128,JCXFE_20050225,JCXFE_20050330,JCXFE_20050428,JCXFE_20050526,JCXFE_20050629,JCXFE_20050729,JCXFE_20050831,JCXFE_20050929,JCXFE_20051028,JCXFE_20051130,JCXFE_20051221,JCXFE_20060127,JCXFE_20060228,JCXFE_20060330,JCXFE_20060428,JCXFE_20060525,JCXFE_20060629,JCXFE_20060728,JCXFE_20060830,JCXFE_20060928,JCXFE_20061027,JCXFE_20061129,JCXFE_20061221,JCXFE_20070131,JCXFE_20070228,JCXFE_20070329,JCXFE_20070427,JCXFE_20070531,JCXFE_20070628,JCXFE_20070727,JCXFE_20070830,JCXFE_20070927,JCXFE_20071031,JCXFE_20071129,JCXFE_20071220,JCXFE_20080130,JCXFE_20080228,JCXFE_20080327,JCXFE_20080430,JCXFE_20080529,JCXFE_20080626,JCXFE_20080731,JCXFE_20080926,JCXFE_20081030,JCXFE_20081125,JCXFE_20081223,JCXFE_20090130,JCXFE_20090227,JCXFE_20090326,JCXFE_20090429,JCXFE_20090529,JCXFE_20090625,JCXFE_20090731,JCXFE_20090805,JCXFE_20090827,JCXFE_20090930,JCXFE_20091029,JCXFE_20091124,JCXFE_20091222,JCXFE_20100129,JCXFE_20100226,JCXFE_20100326,JCXFE_20100430,JCXFE_20100527,JCXFE_20100625,JCXFE_20100730,JCXFE_20100827,JCXFE_20100930,JCXFE_20101029,JCXFE_20101123,JCXFE_20101222,JCXFE_20110128,JCXFE_20110225,JCXFE_20110325,JCXFE_20110428,JCXFE_20110526,JCXFE_20110624,JCXFE_20110729,JCXFE_20110826,JCXFE_20110929,JCXFE_20111027,JCXFE_20111122,JCXFE_20111222,JCXFE_20120127,JCXFE_20120229,JCXFE_20120329,JCXFE_20120427,JCXFE_20120531,JCXFE_20120628,JCXFE_20120727,JCXFE_20120829,JCXFE_20120927,JCXFE_20121026,JCXFE_20121129,JCXFE_20121220,JCXFE_20130130,JCXFE_20130228,JCXFE_20130328,JCXFE_20130426,JCXFE_20130530,JCXFE_20130626,JCXFE_20130731,JCXFE_20130829,JCXFE_20130926,JCXFE_20131107,JCXFE_20131205,JCXFE_20131220,JCXFE_20140130,JCXFE_20140228,JCXFE_20140327,JCXFE_20140430,JCXFE_20140529,JCXFE_20140625,JCXFE_20140730,JCXFE_20140926,JCXFE_20141030,JCXFE_20141125,JCXFE_20141223,JCXFE_20150130,JCXFE_20150227,JCXFE_20150327,JCXFE_20150429,JCXFE_20150529,JCXFE_20150624,JCXFE_20150730,JCXFE_20150827,JCXFE_20150925,JCXFE_20151029,JCXFE_20151124,JCXFE_20151222,JCXFE_20160129,JCXFE_20160226,JCXFE_20160325,JCXFE_20160428,JCXFE_20160527,JCXFE_20160628,JCXFE_20160729,JCXFE_20160826,JCXFE_20160929,JCXFE_20161028,JCXFE_20161129,JCXFE_20161222,JCXFE_20170127,JCXFE_20170228,JCXFE_20170330,JCXFE_20170428,JCXFE_20170526,JCXFE_20170629,JCXFE_20170728,JCXFE_20170830,JCXFE_20170928,JCXFE_20171027,JCXFE_20171129,JCXFE_20171221,JCXFE_20180126,JCXFE_20180228,JCXFE_20180427,JCXFE_20180530,JCXFE_20180628,JCXFE_20180727,JCXFE_20180829,JCXFE_20180927,JCXFE_20181026,JCXFE_20181128,JCXFE_20181221,JCXFE_20190228,JCXFE_20190328,JCXFE_20190426,JCXFE_20190530,JCXFE_20190627,JCXFE_20190726,JCXFE_20190829,JCXFE_20190926,JCXFE_20191030,JCXFE_20191127,JCXFE_20191220,JCXFE_20200130,JCXFE_20200227,JCXFE_20200326,JCXFE_20200429,JCXFE_20200528,JCXFE_20200625,JCXFE_20200730,JCXFE_20200827,JCXFE_20200930,JCXFE_20201029,JCXFE_20201125,JCXFE_20201222,JCXFE_20210128
2007-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.133,114.106,114.116,114.116,114.116,114.116,114.116,114.116,114.116,114.116,114.116,114.116,114.201,114.201,114.201,114.201,114.201,114.201,114.201,114.201,114.201,114.201,114.201,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.318,104.344,104.344,104.344,104.344,104.344,104.344,104.344,104.344,104.344,104.344,104.344,104.344,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,104.288,96.514,96.514,96.514,96.514,96.514,96.514,96.514,96.514,96.514,96.514,96.514,96.514,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,96.516,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087,92.087
2007-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.627,114.632,114.682,114.682,114.682,114.682,114.682,114.682,114.682,114.797,114.797,114.797,114.797,114.797,114.797,114.797,114.797,114.797,114.797,114.797,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.904,104.901,104.901,104.901,104.901,104.901,104.901,104.901,104.901,104.901,104.901,104.901,104.901,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,104.827,96.987,96.987,96.987,96.987,96.987,96.987,96.987,96.987,96.987,96.987,96.987,96.987,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,96.99,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538,92.538
2007-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.456,115.448,115.403,115.403,115.403,115.403,115.512,115.512,115.512,115.512,115.512,115.512,115.512,115.512,115.512,115.512,115.512,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.714,105.633,105.633,105.633,105.633,105.633,105.633,105.633,105.633,105.633,105.633,105.633,105.633,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,105.551,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.64,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,97.645,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139,93.139
2008-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.019,115.999,116.053,116.158,116.158,116.158,116.158,116.158,116.158,116.158,116.158,116.158,116.158,116.158,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.333,106.301,106.301,106.301,106.301,106.301,106.301,106.301,106.301,106.301,106.301,106.301,106.301,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,106.208,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.203,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,98.208,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656,93.656
2008-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.756,116.782,116.782,116.782,116.782,116.782,116.782,116.782,116.782,116.782,116.782,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.976,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.998,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,106.844,98.697,98.697,98.697,98.697,98.697,98.697,98.697,98.697,98.697,98.697,98.697,98.697,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,98.703,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105,94.105
2008-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.612,117.54,117.481,117.481,117.481,117.481,117.481,117.481,117.481,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.652,107.569,107.569,107.569,107.569,107.569,107.569,107.569,107.569,107.569,107.569,107.569,107.569,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,107.384,99.145,99.145,99.145,99.145,99.145,99.145,99.145,99.145,99.145,99.145,99.145,99.145,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,99.149,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547,94.547
2008-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.643,117.704,117.749,117.749,117.749,117.749,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.866,107.735,107.735,107.735,107.735,107.735,107.735,107.735,107.735,107.735,107.735,107.735,107.735,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,107.644,99.251,99.251,99.251,99.251,99.251,99.251,99.251,99.251,99.251,99.251,99.251,99.251,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,99.248,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591,94.591
2009-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.195,118.197,118.227,108.173,108.173,108.173,108.173,108.173,108.173,108.173,108.173,108.173,108.173,108.173,108.173,108.173,107.973,107.973,107.973,107.973,107.973,107.973,107.973,107.973,107.973,107.973,107.973,107.973,107.913,107.913,107.913,107.913,107.913,107.913,107.913,107.913,107.913,107.913,107.913,107.913,107.827,107.827,107.827,107.827,107.827,107.827,107.827,107.827,107.827,107.827,107.827,107.827,99.368,99.368,99.368,99.368,99.368,99.368,99.368,99.368,99.368,99.368,99.368,99.368,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,99.366,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678,94.678
2009-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.702,108.702,108.71,108.712,108.712,108.712,108.712,108.712,108.712,108.712,108.712,108.712,108.712,108.583,108.583,108.583,108.583,108.583,108.583,108.583,108.583,108.583,108.583,108.583,108.583,108.475,108.475,108.475,108.475,108.475,108.475,108.475,108.475,108.475,108.475,108.475,108.475,108.285,108.285,108.285,108.285,108.285,108.285,108.285,108.285,108.285,108.285,108.285,108.285,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.85,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105,95.105
2009-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.084,109.067,109.027,109.027,109.027,109.027,109.027,109.027,109.027,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.99,108.888,108.888,108.888,108.888,108.888,108.888,108.888,108.888,108.888,108.888,108.888,108.888,108.694,108.694,108.694,108.694,108.694,108.694,108.694,108.694,108.694,108.694,108.694,108.694,100.129,100.129,100.129,100.129,100.129,100.129,100.129,100.129,100.129,100.129,100.129,100.129,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,100.131,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442,95.442
2009-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4,109.448,109.503,109.503,109.503,109.503,109.551,109.551,109.551,109.551,109.551,109.551,109.551,109.551,109.551,109.551,109.551,109.551,109.488,109.488,109.488,109.488,109.488,109.488,109.488,109.488,109.488,109.488,109.488,109.488,109.339,109.339,109.339,109.339,109.339,109.339,109.339,109.339,109.339,109.339,109.339,109.339,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,100.653,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038,96.038
2010-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.671,109.666,109.692,109.887,109.887,109.887,109.887,109.887,109.887,109.887,109.887,109.887,109.887,109.887,109.887,109.796,109.796,109.796,109.796,109.796,109.796,109.796,109.796,109.796,109.796,109.796,109.796,109.739,109.739,109.739,109.739,109.739,109.739,109.739,109.739,109.739,109.739,109.739,109.739,100.911,100.911,100.911,100.911,100.911,100.911,100.911,100.911,100.911,100.911,100.911,100.911,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,100.91,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316,96.316
2010-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.201,110.175,110.171,110.171,110.171,110.171,110.171,110.171,110.171,110.171,110.171,110.171,110.147,110.147,110.147,110.147,110.147,110.147,110.147,110.147,110.147,110.147,110.147,110.147,110.121,110.121,110.121,110.121,110.121,110.121,110.121,110.121,110.121,110.121,110.121,110.121,101.179,101.179,101.179,101.179,101.179,101.179,101.179,101.179,101.179,101.179,101.179,101.179,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,101.177,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531,96.531
2010-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.393,110.399,110.318,110.318,110.318,110.318,110.318,110.318,110.318,110.353,110.353,110.353,110.353,110.353,110.353,110.353,110.353,110.353,110.353,110.353,110.353,110.395,110.395,110.395,110.395,110.395,110.395,110.395,110.395,110.395,110.395,110.395,110.395,101.427,101.427,101.427,101.427,101.427,101.427,101.427,101.427,101.427,101.427,101.427,101.427,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,101.425,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661,96.661
2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.436,110.469,110.436,110.436,110.436,110.436,110.534,110.534,110.534,110.534,110.534,110.534,110.534,110.534,110.534,110.534,110.534,110.534,110.602,110.602,110.602,110.602,110.602,110.602,110.602,110.602,110.602,110.602,110.602,110.602,101.632,101.632,101.632,101.632,101.632,101.632,101.632,101.632,101.632,101.632,101.632,101.632,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,101.63,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925,96.925
2011-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.837,110.829,110.863,110.963,110.963,110.963,110.963,110.963,110.963,110.963,110.963,110.963,110.963,110.963,110.963,110.973,110.973,110.973,110.973,110.973,110.973,110.973,110.973,110.973,110.973,110.973,110.973,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.959,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,101.974,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385,97.385
2011-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.535,111.558,111.585,111.585,111.585,111.585,111.585,111.585,111.585,111.585,111.585,111.585,111.599,111.599,111.599,111.599,111.599,111.599,111.599,111.599,111.599,111.599,111.599,111.599,102.522,102.522,102.522,102.522,102.522,102.522,102.522,102.522,102.522,102.522,102.522,102.522,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,102.593,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954,97.954
